Restro Link,Image Link,Offer,Name,Food Type,Address
https://www.swiggy.com/restaurants/guruji-products-56-dukan-new-palasia-indore-400019,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vblatnyvao6ogouawy6v",,Guruji Products,Beverages,New Palasia
https://www.swiggy.com/restaurants/nourrit-manorama-ganj-new-palasia-indore-505488,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dcmur5q4c06hun6zut6n",,Nourrit,"Chinese, Fast Food, Pizzas",New Palasia
https://www.swiggy.com/restaurants/jainam-cafe-patrakar-colony-old-palasia-indore-388760,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bbg44vpwyezhnwfgaviw",,Jainam Cafe,"Indian, Chinese, Continental",Old Palasia
https://www.swiggy.com/restaurants/shakes-and-sandwich-mig-thana-new-palasia-indore-740988,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7368ed44662f4da5852b1c883f60a08e",,Shakes & Sandwich,"Chinese, Beverages",New Palasia
https://www.swiggy.com/restaurants/tinus-grill-sudama-nagar-indore-756655,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0a32bd6c65a87e23c9365c06f5e42812",10% OFF UPTO ₹40,Tinu's Grill,Fast Food,Sudama Nagar
https://www.swiggy.com/restaurants/ma-annapurna-sweets-annapurna-mandir-sudama-nagar-indore-144891,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xnvailvoedutfwjsg3sv",,Ma Annapurna Sweets,"Sweets, Chaat",Sudama Nagar
https://www.swiggy.com/restaurants/carry-gito-bhawar-kuan-indore-757880,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ff7ef32bb6fa59cb726501fe547cee2b",,Carry Gito,"Indian, North Indian",Bhawar Kuan
https://www.swiggy.com/restaurants/chai-chaat-chatore-indrapuri-bhawarkua-main-road-bhawar-kuan-indore-678701,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/487667902ce6f1875adaa1ca35b786ae",,Chai Chaat Chatore,"Chaat, Beverages, Fast Food, Pastas",Bhawar Kuan
https://www.swiggy.com/restaurants/fresh-flames-kitchen-shree-ganesh-dwar-sudama-nagar-indore-748068,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f2036ffdbe75667c6a9445733924fda9",,Fresh flames kitchen,Indian,Sudama Nagar
https://www.swiggy.com/restaurants/g-paratha-box-bank-colony-sudama-nagar-indore-633110,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/onujsr4zljwvf9pd06xj",,G Paratha Box,North Indian,Sudama Nagar
https://www.swiggy.com/restaurants/foodie-kothi-sudama-nagar-indore-587915,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kojeqhnv8ou8ng78xu59",,Foodie Kothi,"Beverages, Snacks, Pizzas, Chinese",Sudama Nagar
https://www.swiggy.com/restaurants/tirumala-coffee-sector-d-sudama-nagar-indore-536808,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zytbpuo4uru1mwbdpip5",,Tirumala coffee,"Snacks, Beverages, Desserts",Sudama Nagar
https://www.swiggy.com/restaurants/the-vamos-cafe-ganesh-dwar-sudama-nagar-indore-739344,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/efee0019a41c5f79766b57a5a04414d7",,The Vamos Cafe,"Pizzas, Beverages, Snacks, Fast Food, Pastas, Burgers",Sudama Nagar
https://www.swiggy.com/restaurants/eat-in-d-sector-sudama-nagar-indore-338322,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e0uptwmazxmmjdqi8vsr",,Eat In,"Pizzas, Chinese, Pastas",Sudama Nagar
https://www.swiggy.com/restaurants/beyond-temptation-sudama-nagar-sudama-nagar-indore-73150,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/n1kdebjalasnsylg1bqf",,Beyond Temptation - Sudama Nagar,"Beverages, Chinese, Italian",Sudama Nagar
https://www.swiggy.com/restaurants/mad-fingers-usha-nagar-sudama-nagar-indore-710132,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/36ff50e388b6125f8022f68008e17d43",,Mad Fingers,"Fast Food, Pizzas, Burgers, Snacks, Beverages, Desserts",Sudama Nagar
https://www.swiggy.com/restaurants/now-cafe-sudama-nagar-usha-nagar-indore-394064,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kubh3yrg5wnmx6gyr6im",50% OFF UPTO ₹100,Now cafe,"Chinese, Indian, Desserts, Beverages",Usha Nagar
https://www.swiggy.com/restaurants/taas-greens-annapurna-nagar-indore-520678,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bhedf5czfo4us57qvg8r",,Taas Greens,"American, Fast Food",Annapurna Nagar
https://www.swiggy.com/restaurants/waves-coffee-usha-nagar-sudama-nagar-indore-474723,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/msxguf43fxnjoqgprxuf",,Waves Coffee,"Beverages, Fast Food",Sudama Nagar
https://www.swiggy.com/restaurants/4teen-shakes-usha-nagar-sudama-nagar-indore-723591,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/8e6e2f527e35baeb23d8afae38417c4e",20% OFF UPTO ₹50,4Teen Shakes,"Beverages, Fast Food, Snacks",Sudama Nagar
https://www.swiggy.com/restaurants/dosa-magic-annapurna-road-indralok-colony-indore-72937,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qlzl9yvjbuhif1kwzn9o",,Dosa Magic,South Indian,Indralok Colony
https://www.swiggy.com/restaurants/malwa-meal-103-scheme-rau-and-rajendra-nagar-indore-593927,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bquywayc1rqji15kajuj",,Malwa Meal,"Indian, Sweets, Rajasthani, North Indian",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/momos-n-much-more-vaishali-nagar-rau-and-rajendra-nagar-indore-298944,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gqw0m2ktsimug15kttsl",,Momos N Much More,"Chinese, Tandoor",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/lotus-namkeen-97-scheme-rajendra-nagar-indore-530243,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/taz1g5gcmrubzrmkwgrf",,Lotus Namkeen,Snacks,Rajendra Nagar
https://www.swiggy.com/restaurants/sanya-bakers-rau-and-rajendra-nagar-krishi-mandi-indore-347274,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/pebbewjwkjlovxdqveij",,Sanya Baker's,Bakery,Krishi Mandi
https://www.swiggy.com/restaurants/kulfi-house-premium-kulfi-narendra-tiwari-marg-sudama-nagar-indore-507647,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/busmfqouztlqxmjavhbn",,Kulfi House- Premium Kulfi,"Desserts, Ice Cream, Beverages",Sudama Nagar
https://www.swiggy.com/restaurants/aai-bakers-sadar-bazar-sarafa-indore-749856,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e1114ef2ed8df79fdf4acaee0ec0b040",,AAI Bakers,"Bakery, Desserts",Sarafa
https://www.swiggy.com/restaurants/99-bangali-food-velly-swastha-nagar-vijay-nagar-indore-531471,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ix3pqzcba9h9pfeowrni",,99 Bangali Food Velly,"Bengali, Indian, Chinese",Vijay Nagar
https://www.swiggy.com/restaurants/jain-momos-sukhdev-nagar-kalani-nagar-indore-753799,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/60f6075bb5d24a7a99e13b12cf45920c",,Jain Momos,Chinese,Kalani Nagar
https://www.swiggy.com/restaurants/60-feet-chinese-kalani-nagar-indore-756009,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cf91af0ad62b20612678a67b324401b3",,60 Feet Chinese,"Chinese, Snacks",Kalani Nagar
https://www.swiggy.com/restaurants/tanis-kitchen-sudama-nagar-indore-756513,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/26b67a1b7a3230dba11d5a62ed1523aa",,Tani's Kitchen,Indian,Sudama Nagar
https://www.swiggy.com/restaurants/suparshwanath-bakery-usha-nagar-sudama-nagar-indore-534985,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uz5ohlnzj8nyjqymvcij",,Suparshwanath bakery,"Bakery, Snacks",Sudama Nagar
https://www.swiggy.com/restaurants/vijay-panipuri-center-vidur-nagar-rau-and-rajendra-nagar-indore-363325,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/al49kzaffwpvficnrkrx",,Vijay Panipuri Center,"Street Food, Indian, Chaat",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/prashant-chat-choupaty-since-1949-annapurna-main-road-sarafa-indore-111085,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/x0upmmdey4zzgjnkvk1p",30% OFF,Prashant Chat Choupaty since 1949,"Street Food, South Indian, Chinese, North Indian, Indian",Sarafa
https://www.swiggy.com/restaurants/top-n-town-humty-dumty-annapurna-road-sudama-nagar-indore-75911,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qwsl9ajhhm0kze15wc2b",,Top N Town - Humty Dumty,Ice Cream,Sudama Nagar
https://www.swiggy.com/restaurants/wow-vada-pav-and-more-annpurna-road-sudama-nagar-indore-694060,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d09e6cd04a575865814385db6f5fc5d8",₹100 OFF ABOVE ₹999,Wow Vada Pav And More,Fast Food,Sudama Nagar
https://www.swiggy.com/restaurants/das-bakers-shiv-shakti-vila-rau-and-rajendra-nagar-indore-670307,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/60a8b98fc9d14de1acff6cad0731923b",,Das Bakers,"Bakery, Snacks",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/govardhan-restaurant-and-rooftop-cafe-sudama-nagar-usha-nagar-indore-352371,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gw2yimza6kgdzkikmfcj",₹100 OFF ABOVE ₹249,Govardhan restaurant & Rooftop cafe,"North Indian, Chinese, Thalis, Fast Food",Usha Nagar
https://www.swiggy.com/restaurants/fatafat-wala-by-am-pm-baikunth-dham-colony-old-palasia-indore-500057,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b1foagpznxcjawyied3t",₹250 OFF ABOVE ₹999,Fatafat Wala by am pm,"North Indian, South Indian, Chinese, Indian, Beverages",Old Palasia
https://www.swiggy.com/restaurants/cheers-cafeteria-rajshree-colony-sarafa-indore-707554,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2537c984a51904af500180eb8a2c0d17",,Cheers Cafeteria,"Beverages, Fast Food, Snacks, Burgers, Chaat",Sarafa
https://www.swiggy.com/restaurants/baked-heavenly-by-divya-agrawal-nagar-vijay-nagar-indore-673646,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e1114ef2ed8df79fdf4acaee0ec0b040",,Baked Heavenly By Divya,Bakery,Vijay Nagar
https://www.swiggy.com/restaurants/pizza-italiaa-tm-nanda-nagar-new-palasia-indore-653196,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/aeda109df92aa62f9c2bfed818935d2f",50% OFF ABOVE ₹700,PIZZA Italiaa (TM),Snacks,New Palasia
https://www.swiggy.com/restaurants/r-square-food-delight-ab-road-vijay-nagar-indore-645571,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7aec3eac117eb9710bffb45807f14abc",25% OFF ABOVE ₹1500,R Square Food Delight,"Beverages, Chinese, Snacks, Fast Food",Vijay Nagar
https://www.swiggy.com/restaurants/rice-paradise-nehru-nagar-new-palasia-indore-565464,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mmto88hev2exnuselttx",,Rice Paradise,Indian,New Palasia
https://www.swiggy.com/restaurants/zayaka-malwa-fast-food-bijasan-road-kalani-nagar-indore-459680,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/phfyynwlpg2xfw4icw64",,Zayaka Malwa Fast Food,Chinese,Kalani Nagar
https://www.swiggy.com/restaurants/the-veg-train-tm-nanda-nagar-new-palasia-indore-583292,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/v3704z6cv2vyoyn7kez1",50% OFF ABOVE ₹700,THE VEG TRAIN (TM),"Indian, Punjabi, Chinese",New Palasia
https://www.swiggy.com/restaurants/craving-natural-fruit-stuffed-and-ice-cream-tilak-path-sarafa-indore-575681,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/spcfon97q830vcbqhjht",40% OFF UPTO ₹80,Craving Natural Fruit Stuffed & Ice Cream,"Ice Cream, Chinese",Sarafa
https://www.swiggy.com/restaurants/olives-by-mumbai-house-mig-colony-new-palasia-indore-558513,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/amfytjodlsuutnqeejxq",,Olives by Mumbai House,"North Indian, Indian, Desserts, Beverages",New Palasia
https://www.swiggy.com/restaurants/haveli-the-cafe-koshaliyapuri-bhawar-kuan-indore-113128,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/iw5rddz9boiftmfhe4ke",,Haveli The Cafe,"Snacks, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/angel-resturant-kharacha-sanwer-road-govind-nagar-indore-360638,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wcvvfxf6sxz34woxzeza",,Angel Resturant,"Street Food, Indian, Snacks, Chaat",Govind Nagar
https://www.swiggy.com/restaurants/beverage-nation-nehru-nagar-new-palasia-indore-711768,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/59b61f714b8a87c83142079ac05d0131",,Beverage Nation,"Beverages, Fast Food",New Palasia
https://www.swiggy.com/restaurants/ammas-paratha-mangal-city-mall-vijay-nagar-indore-747344,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2c85301dadc40020c2decc49a7463de9",10% OFF ABOVE ₹149,Amma's Paratha,North Indian,Vijay Nagar
https://www.swiggy.com/restaurants/saawla-namkeen-adarsh-molik-nagar-vijay-nagar-indore-565725,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/pkyy29azl5rrtu3mzykl",,Saawla Namkeen,Snacks,Vijay Nagar
https://www.swiggy.com/restaurants/indori-dosa-wala-kanyakumbh-nagar-sarafa-indore-714057,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f1bc9ddf53de574cdc35ab2f717df234",,Indori Dosa Wala,South Indian,Sarafa
https://www.swiggy.com/restaurants/the-ct-food-zone-by-cherry-tree-new-palasia-indore-607949,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/halbpcsvdrna86gzgqih",,The CT Food Zone by Cherry Tree,"Indian, Beverages, Tandoor",New Palasia
https://www.swiggy.com/restaurants/hotel-eternity-old-palasia-indore-525164,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yuxuzzfxmc5x32pco3ct",30% OFF ABOVE ₹1000,Hotel Eternity,"Snacks, Fast Food, Chinese",Old Palasia
https://www.swiggy.com/restaurants/chaw-mow-chinese-nanda-nagar-new-palasia-indore-675548,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/aeda109df92aa62f9c2bfed818935d2f",50% OFF ABOVE ₹700,Chaw Mow Chinese,Snacks,New Palasia
https://www.swiggy.com/restaurants/utkarsh-cafe-bhawan-jincy-main-road-sarafa-indore-444106,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uepyavdfkztorso2nyrj",,Utkarsh Cafe,"Italian, Fast Food, Beverages",Sarafa
https://www.swiggy.com/restaurants/campus-break-bhawar-kuan-indore-763123,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/910b43a11f7d0051cba0a680eb73a689",,Campus Break,"Burgers, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/spice-wraps-and-rolls-solanki-nagar-vijay-nagar-indore-603098,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ded6e4291f4f037669450e1f74009b9d",,SPICE WRAPS & ROLLS,"North Indian, Thalis",Vijay Nagar
https://www.swiggy.com/restaurants/popeyas-indian-kitchen-loknayak-nagar-sarafa-indore-660014,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0874c6285aae5088e0899599f47a7f82",,Popeyas Indian Kitchen,"Snacks, Pastas",Sarafa
https://www.swiggy.com/restaurants/punjabi-fauji-dhaba-silicon-city-rau-and-rajendra-nagar-indore-264101,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/htougumbcvfhwxb1jgoj",,Punjabi Fauji Dhaba,North Indian,Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/arti-bakers-namkeen-sarafa-kalani-nagar-indore-751613,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7884861e69959c4ad9983eeb70726246",,Arti Bakers Namkeen,"Bakery, Desserts",kalani nagar
https://www.swiggy.com/restaurants/bse-tilak-nagar-old-palasia-indore-575348,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sntkxk3ckhvb8wmdkqjw",,BSE,"Pizzas, Snacks",Old Palasia
https://www.swiggy.com/restaurants/amritsari-zaika-2-mishra-nagar-sudama-nagar-indore-694131,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/85e6e427481332842d4413983ef45bdd",,Amritsari Zaika - 2,Snacks,Sudama Nagar
https://www.swiggy.com/restaurants/60-ml-mishra-nagar-annapurna-road-indore-123073,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2cacf01fc49f7d45c6b1977b9c77803d",,60 Ml,"North Indian, Beverages, Chinese, Biryani",Annapurna Road
https://www.swiggy.com/restaurants/chicken-and-grills-mishr-nagar-annapurna-road-indore-109954,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qttug1ohpcmcfruecywb",,Chicken and Grills,"North Indian, Beverages, Barbecue, Seafood",Annapurna Road
https://www.swiggy.com/restaurants/papas-cake-shop-d-sector-sudama-nagar-indore-594998,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lwz3ri5yfkno8puh90ie",,Papa's Cake Shop,Bakery,Sudama Nagar
https://www.swiggy.com/restaurants/the-golden-taste-mishra-nagar-sudama-nagar-indore-672117,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ddf44ea489d2ce063ef81d66b1d2484d",,The Golden Taste,"North Indian, Chinese, Salads, Biryani, Snacks",Sudama Nagar
https://www.swiggy.com/restaurants/khorak-restaurant-narmada-nagar-sudama-nagar-indore-611097,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tmy8ow1n2f7nznsmpfui",,Khorak Restaurant,"Indian, Chinese",Sudama Nagar
https://www.swiggy.com/restaurants/the-horrors-cafe-bank-colony-sudama-nagar-indore-566841,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/or1cj6rin8p4zjfsa0wy",,The Horror's Cafe,"Fast Food, Italian, Snacks, Beverages",Sudama Nagar
https://www.swiggy.com/restaurants/ravi-paratha-and-chaat-amitesh-nagar-rau-and-rajendra-nagar-indore-435021,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qhlazawl491btjmcmlt0",,Ravi Paratha And Chaat,"Street Food, Indian",Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/tikka-shikka-and-more-vishnu-puri-colony-bhawar-kuan-indore-678732,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fd335f7a12fb56e94e8bb527fee8f5a6",,Tikka shikka &more,"North Indian, Tandoor, Chinese, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/indori-waffles-old-palasia-indore-765565,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3b1d580aacff936ead13f37e1269532f",,Indori Waffles,"Waffle, Desserts, Beverages",Old Palasia
https://www.swiggy.com/restaurants/that-noodle-thing-vijay-nagar-indore-762911,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fa5ef3d2479d7e930b8bd776e72b5433",,That Noodle Thing,"Chinese, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/hotel-woodlark-inn-c-scheme-vijay-nagar-indore-751614,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/82ef2109398fee7f4cdf30f1ce1bab04",,Hotel Woodlark Inn,Indian,Vijay Nagar
https://www.swiggy.com/restaurants/seven-t-fast-food-sitlamata-bazar-main-rd-sarafa-indore-644370,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a5d7a6f72fae7f3130435a7ac68ad85c",,Seven T Fast Food,"Fast Food, Beverages",Sarafa
https://www.swiggy.com/restaurants/apna-sweets-rau-and-rajendra-nagar-pigdamber-rajendra-nagar-indore-199644,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/thid5bua1fjmybtfjv0b",₹125 OFF ABOVE ₹249,Apna Sweets-Rau & Rajendra Nagar,"North Indian, Sweets, Beverages, Street Food, South Indian, Fast Food, Chinese, Desserts",Rajendra Nagar
https://www.swiggy.com/restaurants/gurukripa-scheme-no-140-140th-scheme-bicholi-mardana-indore-590002,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tctdeoryvuwxac8weqem",₹125 OFF ABOVE ₹199,Gurukripa Scheme No 140,"North Indian, Thalis, Indian, Chinese, Pizzas, Italian",Bicholi Mardana
